query_id	nugget_id	timestamp	importance	nugget_len	nugget_text
6	VMTS13.09.049	1351257268	2	9	More than 3,000 buildings were damaged in eastern Cuba
6	VMTS13.09.050	1351297035	1	12	NYC advising evacuation of residents in areas hit during Hurricane Irene i
6	VMTS13.09.051	1351302470	3	4	State of emergency declared
6	VMTS13.09.052	1351303193	2	9	41 killed in the Caribbean and one in Bahamas
6	VMTS13.09.054	1351305407	3	27	Philadelphia Mayor Michael Nutterflood wants residents in low lying areas and neighborhoods prone to flooding to get out of their home by 2 p.m. on October 28
6	VMTS13.09.056	1351307451	1	5	Sandy left power outages 
6	VMTS13.09.057	1351310505	1	4	Sandy regains hurricane strength
6	VMTS13.09.058	1351310505	2	9	8 pm Oct 27 moving N at 6 knots
6	VMTS13.09.060	1351321421	1	18	US Navy sent more than two dozen ships to sea from Norfolk Naval Base, for their own protection
6	VMTS13.09.061	1351324233	1	21	three major commuter systems planned to continue operations until conditions dictated otherwise but were likely to cancel some service on Monday
6	VMTS13.09.063	1351325919	1	12	As great of a risk in the United states as the deracho
6	VMTS13.09.064	1351334536	2	5	moving north-northeast at 6 kt
6	VMTS13.09.065	1351353926	1	3	pressure 960 mbar
6	VMTS13.09.066	1351355233	2	2	Fatalities=aprox. 43
6	VMTS13.09.068	1351360130	3	10	Weather Network's predict Sandy will slam into the Eastern Seaboard
6	VMTS13.09.069	1351362186	1	8	Hurricane force winds extend up to 100 miles
6	VMTS13.09.070	1351362186	1	9	tropical storm force winds extend up to 450 miles
6	VMTS13.09.071	1351351210	2	4	movement=NNE at 9 kt
6	VMTS13.09.073	1351363408	1	1	'''''Superstorm'''
6	VMTS13.09.074	1351363563	1	2	''Perfect Storm'''
6	VMTS13.09.075	1351364781	1	9	GOP presidential candidate Mitt Romney cancelled a campaign appearance
6	VMTS13.09.076	1351364781	1	5	Joe Biden cancelled Saturday appearance
6	VMTS13.09.078	1351365726	1	3	pressure 958 mbar
6	VMTS13.09.079	1351365726	2	4	movement=NNE at 8 kt
6	VMTS13.09.080	1351365879	1	6	winds extend up to 105 miles
6	VMTS13.09.081	1351365945	2	8	One person was reported killed in Lyford Cay
6	VMTS13.09.082	1351374103	2	1	Fatalities=48
6	VMTS13.09.083	1351375997	2	5	movement NE at 10 kt
6	VMTS13.09.084	1351384421	2	2	Fatalities=61 total
6	VMTS13.09.085	1351385718	3	14	Maryland, on September 27, Ocean City initiated Phase I of their Emergency Operations Plan
6	VMTS13.09.086	1351386522	3	14	Connecticut's Governor Daniel Malloy partially activated the state’s Emergency Operations Center on October 26
6	VMTS13.09.087	1351386522	3	8	Daniel Malloy  signed an Declaration of Emergency
6	VMTS13.09.089	1351396315	1	13	Sandy is the most overhyped exaggerated storm so far in the 21st Century
6	VMTS13.09.090	1351400843	3	11	Amtrak has cancelled some services through Monday due to the storm
6	VMTS13.09.091	1351401085	3	21	Christe has suspended tolls on the northbound Garden State Parkway and the westbound Atlantic City Expressway starting at 6 a.m. Sunday
6	VMTS13.09.092	1351402688	2	8	In Haiti, at least 44 people have died
6	VMTS13.09.093	1351402688	2	6	Haiti estimated 200,000 are left homeless
6	VMTS13.09.094	1351407231	2	5	moving northeast at 12 kt
6	VMTS13.09.095	1351408104	2	7	Haiti, at least 51 people have died
6	VMTS13.09.097	1351408367	1	15	watches and warnings in effect for much of the Mid-Atlantic states and southern New England
6	VMTS13.09.098	1351412372	1	6	Obama canceled a campaign stop 
6	VMTS13.09.099	1351412372	1	6	obama cancelled trip to Colorado Springs
6	VMTS13.09.100	1351413684	1	9	man was killed on October 26 in Juana Diaz
6	VMTS13.09.101	1351414441	2	2	Fatalities=69 total
6	VMTS13.09.102	1351416855	2	6	Flights cancelled and airports shut down
6	VMTS13.09.103	1351428220	2	4	movement=NE at 11 kt
6	VMTS13.09.104	1351429394	2	14	Rainfall totals of 3 TO 6 inches are expected over far northeastern North Carolina
6	VMTS13.09.105	1351429394	2	11	Amounts of 4 TO 8 inches expected over the Mid-Atlantic states
6	VMTS13.09.106	1351429394	2	20	1 to 3 inches with isolated maximum amounts of 5 inches are possible from the southern tier of New York
6	VMTS13.09.107	1351431332	1	15	Air Force put as many as 45,000 personnel in a least seven states on alert
6	VMTS13.09.109	1351431808	1	13	Gale force winds are expected along portions of Mid-Atlantic coast Sunday (October 28)
6	VMTS13.09.110	1351439698	2	9	It'll hit landfall by 4:00 p.m. on October 28
6	VMTS13.09.111	1351439698	2	15	continue through till some time on October 30 over New Jersey, Delaware and New York
6	VMTS13.09.112	1351440204	2	4	movement=NE at 9 kt
6	VMTS13.09.113	1351440381	1	6	winds extend up to 175 miles
6	VMTS13.09.114	1351441534	1	28	possibilities that more than a hundred million tons of dirty sediment mixed with tree limbs and junk float behind Conowingo Dam being eventually poured into the Chesapeake Bay
6	VMTS13.09.115	1351442089	1	1	Pressure=951
6	VMTS13.09.116	1351444187	1	9	measured up to 840 mi (1350 km) in diameter.
6	VMTS13.09.117	1351451618	2	4	movement=NE at 12 kt
6	VMTS13.09.118	1351456006	1	14	hurricane force wind warnings are in effect from Rhode Island Sound to Chincoteague Bay
6	VMTS13.09.119	1351460297	2	2	Fatalities=68 total
6	VMTS13.09.120	1351461975	3	21	Obama declared an emergency in Maryland and signed an order authorized the Federal Emergency Management Agency to aid in disaster relief
6	VMTS13.09.121	1351461975	3	2	people evacuated
6	VMTS13.09.122	1351471361	2	14	Over 5000 commercial airline flights scheduled for October 28 and October 29 were cancelled
6	VMTS13.09.123	1351471631	2	4	movement=NE at 13 kt
6	VMTS13.09.124	1351472483	2	15	sandy is supposed to reach the coast of massachusetts bringing devastating winds and violent waves
6	VMTS13.09.125	1351474643	1	12	October 27, Google postponed their upcoming Android event in New York City
6	VMTS13.09.126	1351475922	3	23	October 28, the United States Government Office of Personnel Management announced federal offices in the Washington, DC area were closed to the public
6	VMTS13.09.128	1351482823	3	12	October 29 Washington DC Metro service, both rail and bus, was cancelled
6	VMTS13.09.131	1351489738	2	2	Fatalities=67 total
6	VMTS13.09.132	1351491704	2	9	unusual hybrid of Hurricane Sandy and a winter storm
6	VMTS13.09.134	1351496495	3	11	Most all schools closed in Nassau and Suffolk counties on Monday
6	VMTS13.09.135	1351497275	3	17	Delaware roads will be closed to the public after 5:00 a.m., except for emergency and essential personnel
6	VMTS13.09.136	1351497727	2	6	Obama signed and Emergency Declaration 
6	VMTS13.09.137	1351498050	3	14	Staten Island Ferry and East River Ferry services are suspended at least through Monday
6	VMTS13.09.139	1351498554	3	9	Philadelphia International Airport suspended all flight operations for Monday
6	VMTS13.09.143	1351501687	3	7	Sandy on course for the Jersey Shore
6	VMTS13.09.144	1351503090	3	16	Metro-North Railroad and the Long Island Rail Road suspended service beginning 7 p.m. Sunday through Monday
6	VMTS13.09.145	1351503810	1	8	Broadway cancelled all Sunday evening and Monday performances
6	VMTS13.09.146	1351504151	2	5	Massachusetts shut down transit service
6	VMTS13.09.147	1351508908	1	6	gale-force wind diameter of 930 mi
6	VMTS13.09.148	1351510300	3	8	MassachusettsMBTA expected to operate all public transit services
6	VMTS13.09.149	1351511401	2	7	The MBTA suspended boat service Monday morning
6	VMTS13.09.150	1351512591	3	9	Vermont Governor Peter Shumlin declared a state of emergency
6	VMTS13.09.151	1351515597	2	4	movement=N at 13 kt
6	VMTS13.09.152	1351515597	1	2	pressure=946 mbar
6	VMTS13.09.153	1351515691	1	11	Bounty was taking on water off the coast of North Carolina.
6	VMTS13.09.154	1351516616	1	17	October 28, Hoboken Mayor Dawn Zimmer ordered an evacuation of all basement and street level residential units
6	VMTS13.09.155	1351522790	1	14	October 28, Harrisburg Mayor Linda D. Thompson has declared a state of disaster emergency
6	VMTS13.09.156	1351523201	2	9	17 people abandoned ship and got into two lifeboats
6	VMTS13.09.157	1351524998	3	8	Grand Central Station was closed on October 29
6	VMTS13.09.158	1351525764	2	8	Oct,29,2012 all Windsor,ON Public schools will be closed
6	VMTS13.09.159	1351526132	2	4	movement=NNW at 17 kt
6	VMTS13.09.160	1351526179	1	7	mandatory evacuations for Zone A on Manhattan
6	VMTS13.09.161	1351526179	2	8	More than 76 evacuation shelters were open NYC
6	VMTS13.09.162	1351528466	1	10	The Smithsonian Institution closed for the day of October 29
6	VMTS13.09.163	1351528466	2	7	October 29, Six shelters opened in Baltimore
6	VMTS13.09.164	1351528466	3	9	the 29th, Philadelphia shut down its mass transit system
6	VMTS13.09.165	1351529116	2	10	Central Park and Battery Park were closed on October 29
6	VMTS13.09.166	1351529417	2	3	Bradley Airport closed
6	VMTS13.09.167	1351530042	1	7	East Coast petroleum refineries shut down 
6	VMTS13.09.168	1351531008	2	8	The ship sank after the crew got off
6	VMTS13.09.169	1351532813	2	11	Toronto area could experience “severe winds” gusting up to 100 km/h
6	VMTS13.09.170	1351533275	1	7	October 29, the Coast Guard rescued 14
6	VMTS13.09.171	1351533710	3	13	pier in the beach resort town of Ocean City has incurred major damage
6	VMTS13.09.172	1351534825	1	15	Governor Malloy ordered road closures for all state highways to be done in two phases
6	VMTS13.09.173	1351535727	3	12	Governor Daniel Malloy extending in-person voter registration deadline to Thursday, November 1
6	VMTS13.09.174	1351535952	3	4	New York tunnels closed
6	VMTS13.09.175	1351536363	3	13	All public transportation services in Boston was suspended at 2 p.m. October 29
6	VMTS13.09.176	1351536853	2	4	movement=NNW at 16 kt
6	VMTS13.09.177	1351536853	1	2	pressure=943 mbar
6	VMTS13.09.178	1351536853	2	6	Sandy is an extremely large storm
6	VMTS13.09.179	1351537821	3	10	Before noon October 29, much of Atlantic City was underwater
6	VMTS13.09.180	1351539573	3	11	Numerous mandatory and partial evacuations were issued in cities across Connecticut
6	VMTS13.09.181	1351539620	2	15	warnings for all of Southwestern and Southern Ontario, including the Greater Toronto Areaheavily-populated Golden Horseshoe
6	VMTS13.09.182	1351540321	2	10	warnings for  Southern Quebec, New Brunswick, and Nova Scotia
6	VMTS13.09.183	1351540659	2	13	Tolls on I-95 and Delaware Route 1 in the state have been waived
6	VMTS13.09.184	1351540732	2	14	Delta Air Lines cancelled all flights out of LaGuardia Airport through Tuesday, October 30
6	VMTS13.09.185	1351541419	3	5	New York schools closed 
6	VMTS13.09.187	1351542916	2	15	The East River had already swollen to its bank by 11:00 a.m. on October 29
6	VMTS13.09.188	1351543463	2	7	Martin O'Malley said the pier is "half-gone."
6	VMTS13.09.189	1351544211	1	10	The Supreme Court will not convene on Tuesday, October 30
6	VMTS13.09.190	1351544211	2	11	puerto rico flooding forced  100 families to seek new shelter
6	VMTS13.09.191	1351544472	3	21	Maryland Insurance Commissioner Therese M. Goldsmith activated an emergency regulation requiring pharmacies to refill prescriptions regardless of their last refill date
6	VMTS13.09.192	1351544530	1	17	9 October parts of Virginia were starting to see snow, with up to 2 to 3 feet
6	VMTS13.09.194	1351545886	3	14	FEMA) recommended people caught in Hurricane Sandy use social media like Twitter and Facebook
6	VMTS13.09.195	1351546289	2	13	CUNY and NYU have canceled all classes and campus activities for October 30th
6	VMTS13.09.196	1351547200	1	16	Airmen of the New Jersey National Guard's 108th Wing are processed before being sent to assist
6	VMTS13.09.197	1351548070	1	8	Massachusetts Minnimal damage. Winds up to 50 mph
6	VMTS13.09.198	1351548720	2	4	movement=NW at 24 kt
6	VMTS13.09.199	1351548720	1	2	pressure=940 mbar
6	VMTS13.09.200	1351549190	1	6	Warning given to South Brooklyn Residents
6	VMTS13.09.201	1351549417	2	7	Sandy is expected to linger for days
6	VMTS13.09.202	1351550345	1	12	Governor Bob McDonnell authorized the Virginia National Guard to activate 300 personnel
6	VMTS13.09.203	1351551005	2	15	Amtrack cancelled all Acela Express, Northeast Regional, Keystone Service and Shuttle services on October 30
6	VMTS13.09.204	1351551487	2	11	Airlines canceled more than 12,200 flights as of midday October 29
6	VMTS13.09.205	1351551627	3	23	NYC all public transit was shut down, and steam, eletricity, and water were shut down to all city housing projects in Zone A
6	VMTS13.09.206	1351552715	3	16	Chesapeake Bay Bridge and the Millard Tydings Bridge on I-95 across the Susquehanna River are closed
6	VMTS13.09.207	1351553338	2	12	Many buses came to pick up people that live in Zone A
6	VMTS13.09.208	1351553460	2	10	Flood warnings have been issued in Chiacgo for Lake Michigan
6	VMTS13.09.209	1351554011	2	12	The Tappan Zee Bridge will be closed October 29 at 4 p.m
6	VMTS13.09.211	1351554770	2	6	construction crane collapsed in New York
6	VMTS13.09.212	1351554849	1	8	Cook County shoreline and could top 25 feet
6	VMTS13.09.214	1351555687	2	4	movement=WNW at 23 kt
6	VMTS13.09.215	1351556109	1	4	Two were still missing
6	VMTS13.09.216	1351556109	3	12	Governor Bev Perdue declared a state of emergency in 24 western counties
6	VMTS13.09.217	1351556141	2	20	Government Office of Personnel Management closed federal offices in the Washington DC area to the public, also on October 30
6	VMTS13.09.218	1351556701	1	11	Governor Cuomo has called up another 1,000 national guardsmen to help
6	VMTS13.09.219	1351556934	3	9	New York Stock Exchange  closed for trading 
6	VMTS13.09.220	1351556934	1	8	first weather closure of the exchange since 1985
6	VMTS13.09.221	1351557289	2	15	George Washington Bridge and the Verrazano Bridge will close at 7 p.m. EDT October 29
6	VMTS13.09.222	1351557455	1	7	Destroyed billboard in Kenmore Square in Boston
6	VMTS13.09.223	1351557887	1	7	Rainfall at Rehoboth Beach totaled 6.53 inches
6	VMTS13.09.224	1351557887	1	6	7 inches at Indian River Inlet
6	VMTS13.09.225	1351557887	1	6	4 inches in Dover and Bear
6	VMTS13.09.226	1351557887	1	14	more than 13,900 customers in Delaware and Maryland’s Eastern Shore had lost electric service
6	VMTS13.09.227	1351557887	2	7	Obama declared Delaware a federal disaster area
6	VMTS13.09.228	1351557887	1	10	Water a foot or two deep is reported in Dewey
6	VMTS13.09.230	1351560704	3	15	October 29, a mandatory evacuation was put in effect for all residents in Logan Township
6	VMTS13.09.231	1351564681	3	8	Sandy is currently approx. 1,000 miles in width
6	VMTS13.09.233	1351566635	1	1	pressure=946mbar
6	VMTS13.09.234	1351566635	2	4	movement=WNW at 24 kt
6	VMTS13.09.235	1351567016	3	19	October 29, Sandy likely made landfall as a hurricane in Southern New Jersey, in Cape May or Atlantic County
6	VMTS13.09.236	1351567016	2	12	oct 29 7 p.m. EDT, the storm was declared a Post-Tropical Cyclone
6	VMTS13.09.237	1351567197	2	7	NH Over 130,000 customers were without power
6	VMTS13.09.238	1351568952	1	13	come ashore in between Avalon and Sea Isle City in Cape May County
6	VMTS13.09.240	1351570288	2	4	movement=WNW at 20 kt
6	VMTS13.09.241	1351570466	2	19	One woman was killed after being hit by a dislodged piece of metal from a Staples sign in Toronto
6	VMTS13.09.242	1351570974	2	2	fatalities 70
6	VMTS13.09.243	1351572012	1	8	Gov. Malloy signs orders to aid storm recovery
6	VMTS13.09.245	1351573629	2	4	movement=WNW at 18 kt
6	VMTS13.09.246	1351573629	1	2	pressure=947 mbar
6	VMTS13.09.247	1351574067	2	25	warnings are in in effect north of Chatham, Massachusetts to the Merrimack River, the lower Chesapeake Bay, south of Chincoteague, Virginia to Duck, North Carolina
6	VMTS13.09.248	1351574162	3	4	Manhattan's Battery Park flooded
6	VMTS13.09.249	1351574912	2	15	warning for Lake Huron on October 29th that called for wave heights of 26 feet
6	VMTS13.09.250	1351574912	2	9	Lake Michigan waves were expected to reach 19 feet
6	VMTS13.09.253	1351576668	2	7	Newark were closed as of 8 pm
6	VMTS13.09.254	1351577648	3	17	The cyclone brought a record-breaking storm surge to New York City on the evening of October 29
6	VMTS13.09.255	1351577648	3	8	numerous streets and tunnels flooded in Lower Manhattan
6	VMTS13.09.256	1351578129	3	9	Battery Park had a water surge of 13.88 ft
6	VMTS13.09.258	1351580425	2	4	movement=NW at 16 kt
6	VMTS13.09.259	1351580425	1	2	pressure=952 mbar
6	VMTS13.09.260	1351580633	2	4	Flooding in Marblehead, Massachusetts
6	VMTS13.09.262	1351581254	2	2	78 dead
6	VMTS13.09.264	1351582737	1	17	NH Crews were brought in from as far away as Texas and Michigan to help restore power
6	VMTS13.09.269	1351584964	2	16	All flights by Porter Airlines leaving and departing Toronto Billy Bishop Airport had been cancelled Monday
6	VMTS13.09.270	1351584964	2	15	flights at Toronto Pearson International Airport destined to Atlantic Canada and the eastern seaboard cancelled
6	VMTS13.09.274	1351586939	2	2	79 dead
6	VMTS13.09.277	1351587809	2	2	81 dead
6	VMTS13.09.278	1351589112	1	8	Downed power lines sparked fires in New York
6	VMTS13.09.279	1351591601	2	3	subway shutdown 
6	VMTS13.09.280	1351593649	2	8	two people confirmed dead and one missing Connecticut
6	VMTS13.09.281	1351593649	1	4	deaths from falling trees
6	VMTS13.09.282	1351593759	2	10	New Jersey Two people were killed when a tree fell
6	VMTS13.09.284	1351594530	1	5	More than 1,500 FEMA personnel
6	VMTS13.09.285	1351594530	1	13	One of the units at Indian Point nuclear power plant was shut NY
6	VMTS13.09.286	1351594530	2	9	Sea water flooded the Ground Zero construction site NYC
6	VMTS13.09.287	1351594530	3	4	15 buildings burning NYC
6	VMTS13.09.288	1351594530	3	11	NY Queens. Seven subway tunnels under the East River flooded 
6	VMTS13.09.289	1351594530	3	10	Storm damage was projected at $10 billion to $20 billion
6	VMTS13.09.291	1351594530	3	3	13000 flights cancelled
6	VMTS13.09.292	1351594530	2	14	28 teams comprised of 294 FEMA Corps members are pre-staged to support Sandy responders
6	VMTS13.09.293	1351594530	3	10	I-68 in far western Maryland and northern West Virginia closed
6	VMTS13.09.294	1351594530	3	19	Philadelphia Mayor Michael Nutter said the city will will have no mass transit operations on any lines October 30
6	VMTS13.09.296	1351595456	2	2	82 dead
6	VMTS13.09.297	1351596460	1	20	Detroit-based DTE says it has released 100 contract line workers to assist utilities along the eastern U.S. with storm response
6	VMTS13.09.298	1351597276	2	10	New York University Langone Medical Center was evacuated October 29
6	VMTS13.09.299	1351597568	2	6	West Virginia with 18 inches snow
6	VMTS13.09.300	1351599311	3	14	200 firefighters were fighting a 4-six alarm fire involving 60 structures in Breezy Point
6	VMTS13.09.302	1351599443	2	19	hird state fatality occured in Hawthorne, NJ when a man was killed when a tree crashed into his house
6	VMTS13.09.303	1351601334	3	7	the largest Atlantic tropical system on record
6	VMTS13.09.304	1351602848	2	6	movement = NW at 13 kt
6	VMTS13.09.305	1351602848	1	4	ressure = 960 mbar
6	VMTS13.09.306	1351607883	3	11	NJ three towns had been "devastated" by the flood of water
6	VMTS13.09.308	1351611499	2	8	At least 136,000 of PSNH's customers lost power
6	VMTS13.09.309	1351612648	3	14	United Nations warned that flooding and unsanitary conditions could lead to a cholera epidemic
6	VMTS13.09.310	1351614629	3	21	distruction caused by the storm was the worst disaster in the 108 year history of the New York City subway system
6	VMTS13.09.311	1351613610	2	2	88 dead
6	VMTS13.09.313	1351618498	1	16	Ohio Damage was reported at cross the state including the Rock & Roll Hall of Fame
6	VMTS13.09.314	1351618996	1	13	National Park Service closed at least five sections of the Blue Ridge Parkway
6	VMTS13.09.316	1351619706	3	12	Washington DC Metro rail and bus service will begin at 2 p.m.
6	VMTS13.09.318	1351621078	2	11	water main on Simcoe Street in Oshawa broke on October 30th
6	VMTS13.09.319	1351621282	2	7	Large portions of Manhattan were without electricity
6	VMTS13.09.320	1351622224	2	2	86 dead
6	VMTS13.09.321	1351622568	3	9	PA The highways reopened at 4:00 a.m. October 30
6	VMTS13.09.322	1351622568	3	18	Delaware River Port Authority also closed its major crossings over the Delaware River between Philadelphia and New Jersey
6	VMTS13.09.324	1351628494	2	6	102 people have been confirmed killed
6	VMTS13.09.325	1351628945	1	11	Freezing rain warnings had been issued for Foleyet on Tuesday morning
6	VMTS13.09.327	1351629785	2	12	Dozens of flights had been cancelled at Montreal-Pierre Elliott Trudeau International Airport
6	VMTS13.09.329	1351630921	3	11	New York Stock Exchange and Nasdaq will reopen on October 31
6	VMTS13.09.330	1351634814	1	18	Canada issued a rainfall warning to Queens County, as 50 to 70 millimetres of rain can be expected
6	VMTS13.09.331	1351635282	1	15	Mount Washington, New Hampshire saw the strongest measured wind gust from the storm at 140mph
6	VMTS13.09.332	1351637385	1	14	NYC Blown down trees causing damage and blocking streets (101st Street, Upper West Side)
6	VMTS13.09.333	1351637718	2	2	107 dead
6	VMTS13.09.334	1351638220	3	17	The three major airports serving New York City, Newark, were closed as of 8 p.m Oct 29
6	VMTS13.09.336	1351639686	1	15	A boat washed up on the tracks of the Hudson Line near Ossining, New York
6	VMTS13.09.337	1351640406	1	6	108 people have been confirmed killed
6	VMTS13.09.339	1351641661	2	9	President Barack Obama and FEMA were on it immediately
6	VMTS13.09.341	1351647239	2	11	39 deaths were reported in the U.S as of Oct 30
6	VMTS13.09.342	1351647908	2	21	Michigan : numerous schools had to close due to not having power, in St. Clair County and areas along Lake Huron
6	VMTS13.09.343	1351650917	2	11	Sandy's impact on the United States affected at least fourteen states
6	VMTS13.09.346	1351654492	3	9	damage was projected at $30 billion to $50 billion
6	VMTS13.09.347	1351655507	1	18	hurricanehackers.com is used as a shared space for gathering information and organizing tech+social projects related to Hurricane Sandy
6	VMTS13.09.348	1351656431	2	8	119 people have been confirmed killed, 1 missing
6	VMTS13.09.349	1351657833	2	7	Sandy crippled 25% of wireless cell towers
6	VMTS13.09.350	1351657833	2	9	crippled a quarter of cable services in 10 states
6	VMTS13.09.352	1351663373	3	17	Maryland: There will be full service on all three MARC Train service lines on Wednesday, October 31
6	VMTS13.09.353	1351663585	3	5	120 dead , 1 missing
6	VMTS13.09.354	1351664215	1	6	fallen tree in Fairfield County Connecticut
6	VMTS13.09.355	1351664439	2	7	Guantanamo Bay : 132,733 homes were damaged
6	VMTS13.09.356	1351666494	3	16	NYC East Village was flooded shortly before a massive explosion at the Consolidated Edison power substation
6	VMTS13.09.357	1351666995	2	19	NYC Starbucks closed all of its outlets in the city and Long Island on October 28 at 4 p.m
6	VMTS13.09.358	1351668799	2	7	United States affected at least 22 states
6	VMTS13.09.360	1351669239	2	9	Oct 31: 50 deaths were reported in the U.S.
6	VMTS13.09.361	1351670542	2	10	Dominican Republic, two people were killed and 8,755 people evacuated
6	VMTS13.09.362	1351670542	2	9	Haiti: Crops were also wiped out by the storm
6	VMTS13.09.363	1351671847	2	11	150 flights had been cancelled at Montreal-Pierre Elliott Trudeau International Airport
6	VMTS13.09.367	1351674946	1	7	1 death was reported in Puerto Rico
6	VMTS13.09.368	1351675073	2	14	first time on record that a Hurrican has actually made landfall and hit Kentucky
6	VMTS13.09.369	1351675494	1	7	8 inches of snow to Pikeville, KY
6	VMTS13.09.370	1351676385	2	8	Sandy completely decimated Atlantic City's extremely famous boardwalk
6	VMTS13.09.371	1351676385	3	6	2.3 million homeless near Atlantic City
6	VMTS13.09.372	1351676385	2	16	deep into NJ, such as Princeton, took major wind storms and lost several hundred thousand trees
6	VMTS13.09.375	1351677160	2	6	Roller Coaster even collapsed, Atlantic City
6	VMTS13.09.376	1351677160	3	16	it was considered the highest tidal wash up in USA history..... 13.5 feet high!, Atlantic city
6	VMTS13.09.377	1351677417	1	18	Saguenay, Quebec was a surprise host for the Emerald Pricess, a 3,780-passenger cruise ship seeking refuge from Sandy
6	VMTS13.09.378	1351677629	1	20	28 inches snow (as of 11 PM on October 30) at Davis, West Virginia and at Flat Top, West Virginia
6	VMTS13.09.379	1351677803	1	10	Streetcar wires along several routes were torn down in Toronto
6	VMTS13.09.381	1351682275	2	4	Fatalities = 122 total
6	VMTS13.09.382	1351684316	3	13	At least 80 homes were completely destroyed by fire in the Breezy Point
6	VMTS13.09.384	1351704847	2	11	Howard County, Maryland raw sewage spilled 2 million gallons per hour
6	VMTS13.09.385	1351705492	1	9	town of Chester had postponed Halloween until November 7
6	VMTS13.09.386	1351705492	1	12	town officials recanted and said Holloween will be held it's normal day
6	VMTS13.09.387	1351705950	1	10	Heavy damage occurred in Port-Salut after rivers overflowed their banks
6	VMTS13.09.388	1351705950	2	10	capital of Port-au-Prince, streets were flooded by the heavy rains
6	VMTS13.09.389	1351707986	2	15	buoy in New York Harbor reached a record level when it measured a 32.5-foot wave
6	VMTS13.09.390	1351716334	1	14	Sandy cut electricity to a record number of people in the Northeastern United States
6	VMTS13.09.391	1351716972	2	15	caused the most damage in New Jersey, especially in the communities along the Jersey Shore
6	VMTS13.09.392	1351720726	2	5	killed 127 total, 21 missing
6	VMTS13.09.393	1351722650	3	14	Early estimates suggest damage of at least $20 billion to $25 billion (2012 USD)
6	VMTS13.09.394	1351722650	3	9	rank Sandy among the top five most destructive hurricanes
6	VMTS13.09.396	1351728181	2	6	fatalities 55 in the United States
6	VMTS13.09.397	1351730832	1	9	Damage to Casino Pier in Seaside Heights, New Jersey
6	VMTS13.09.399	1351743619	1	20	Another died in the Queen's Cove area on Grand Bahama Island where he drowned after the sea surge trapped him
6	VMTS13.09.400	1351744761	1	13	Freezing rain warnings were been issued for parts of Northern Ontario Oct 30
6	VMTS13.09.401	1351746671	1	8	A Hydro One worker was electrocuted in Sarnia
6	VMTS13.09.402	1351746798	1	15	All school districts were remained closed and many parts of Long island issued a curfew
6	VMTS13.09.403	1351749332	2	2	165 killed
6	VMTS13.09.404	1351760066	2	21	November 1, 1 death was reported in Puerto Rico, and 60 deaths were reported along the east coast of the U.S
6	VMTS13.09.405	1351768609	1	7	only one still missing was the captain
6	VMTS13.09.406	1351769510	1	12	One neighborhood near the shore was washed away and evacuated, Atlantic City
6	VMTS13.09.407	1351770031	2	18	John Rose, Sr., the Republican candidate, was killed in the aftermath of the storm by a falling tree
6	VMTS13.09.408	1351770182	1	8	Chris Christie postponed Halloween to Monday, November 5th
6	VMTS13.09.409	1351770941	2	4	146 killed, 21 missing
6	VMTS13.09.410	1351783535	3	11	damage of at least $20 billion to 55 billion (2012 USD)
6	VMTS13.09.413	1351797254	1	15	West Virginia There was 1-3 feet of snowfall in 28 of the state's 52 counties
6	VMTS13.09.414	1351798328	2	9	148 people have been confirmed killed, 22 missing 
6	VMTS13.09.415	1351799929	3	11	Estimate including losses from business interruption, surpasses $50 billion (2012 USD)
6	VMTS13.09.416	1351800696	2	8	151 people have been confirmed killed, 22 missing
6	VMTS13.09.417	1351807050	3	11	All NYC schools were closed for the week of the hurricane
6	VMTS13.09.418	1351809489	2	8	160 people have been confirmed killed, 22 missing
6	VMTS13.09.419	1351815254	3	8	in terms of diameter, the largest named storm
6	VMTS13.09.420	1351816956	1	7	National Guard troops were deployed in NYC
6	VMTS13.09.421	1351816956	3	4	Ocean City was destroyed
6	VMTS13.09.423	1351818911	2	11	NJ: 509 out of 580 school districts were closed October 30
6	VMTS13.09.424	1351819931	2	9	NYC FDR Drive remained flooded on the Tuesday morning
6	VMTS13.09.425	1351824313	3	18	NYC By November 1, bus service had largely been restored, with subway service partially restored the following day
6	VMTS13.09.426	1351831531	1	3	Bounty captain missing
6	VMTS13.09.427	1351832334	2	8	162 people have been confirmed killed, 22 missing
6	VMTS13.09.428	1351851425	2	15	contributing to the size and strength of the storm are unusually warm ocean surface temperatures
6	VMTS13.09.429	1351870434	2	4	170 dead, 22 missing
6	VMTS13.09.430	1351875439	1	4	Fewer people without power
6	VMTS13.09.433	1351877252	1	8	Ohio, November 2: 89,000 customers remain without power
6	VMTS13.09.434	1351878329	2	8	PA: November 2nd, 372,000 customer are without power
6	VMTS13.09.435	1351878809	1	8	Virginia: November 2nd, 6,100 customers remain without power
6	VMTS13.09.436	1351879236	1	10	W Virginia: November 2nd, 104,000 customers still remain without power
6	VMTS13.09.437	1351887100	1	17	Mayor Bloomberg of New York said that he believes that climate change had contributed to the storm
6	VMTS13.09.438	1351889388	2	12	November 2, Pennsylvania reported 13 deaths believed to be related to Sandy
6	VMTS13.09.439	1351890892	1	10	hiker is missing on the Appalachian Trail since November 1
6	VMTS13.09.441	1351891404	2	10	NJ: At least 14 people in the state were killed
